Order Number,Order Date,Item Name,Quantity,Product Price,Total products
8473,10/2/18 19:45,Onion Bhajee,1,3.95,7
8473,10/2/18 19:45,Chicken Tikka,1,4.95,7
8473,10/2/18 19:45,Chana Masala,1,5.95,7
8473,10/2/18 19:45,Pathia,1,8.95,7
8474,10/2/18 19:53,Mango Chutney,1,0.5,5
8474,10/2/18 19:53,Plain Papadum,1,0.8,5
8474,10/2/18 19:53,Garlic Naan,1,2.95,5
8474,10/2/18 19:53,Mixed Starter,1,5.95,5
8474,10/2/18 19:53,Chicken Tikka Jalfrezi,1,8.95,5
8475,10/2/18 20:11,Mango Chutney,1,0.5,12
8475,10/2/18 20:11,Plain Papadum,2,0.8,12
8475,10/2/18 20:11,Plain Naan,1,2.6,12
8475,10/2/18 20:11,Plain Rice,2,2.95,12
8475,10/2/18 20:11,Pilau Rice,1,2.95,12
8475,10/2/18 20:11,Meat Samosa,1,3.95,12
8475,10/2/18 20:11,Bombay Aloo,1,5.95,12
8475,10/2/18 20:11,Tandoori Fish,1,5.95,12
8475,10/2/18 20:11,Saag Aloo,1,5.95,12
8475,10/2/18 20:11,Chicken Tikka Masala,1,8.95,12
8475,10/2/18 20:11,Saag,1,8.95,12
8475,10/2/18 20:11,Paneer Tikka Masala,1,8.95,12
8476,10/2/18 20:25,Pilau Rice,1,2.95,9
8476,10/2/18 20:25,Peshwari Naan,2,2.95,9
8476,10/2/18 20:25,Lemonade 1.5 ltr,1,2.95,9
8476,10/2/18 20:25,Diet Coke 1.5 ltr,1,2.95,9
8476,10/2/18 20:25,Meat Samosa,1,3.95,9
8476,10/2/18 20:25,Saag Aloo,1,5.95,9
8476,10/2/18 20:25,Bhuna,1,8.95,9
8476,10/2/18 20:25,Pathia,1,8.95,9
8476,10/2/18 20:25,Tandoori Mixed Grill,1,11.95,9
8477,10/2/18 20:27,Plain Naan,1,2.6,5
8477,10/2/18 20:27,Garlic Naan,1,2.95,5
8477,10/2/18 20:27,Pilau Rice,1,2.95,5
8477,10/2/18 20:27,Chicken Tikka (Main),1,8.95,5
8477,10/2/18 20:27,Chicken Tikka Jalfrezi,1,8.95,5
8478,10/2/18 20:31,Plain Naan,1,2.6,5
8478,10/2/18 20:31,Garlic Naan,1,2.95,5
8478,10/2/18 20:31,Pilau Rice,1,2.95,5
8478,10/2/18 20:31,Chicken Tikka Jalfrezi,1,8.95,5
8478,10/2/18 20:31,Chicken Tikka (Main),1,8.95,5
8479,10/2/18 22:41,Tandoori Chicken (1/4),1,4.95,3
8479,10/2/18 22:41,Lamb Tikka Biryani,1,10.95,3
8479,10/2/18 22:41,Chicken Tikka Biryani,1,10.95,3
8480,11/2/18 13:34,Onion Bhajee,1,3.95,4
8480,11/2/18 13:34,Meat Samosa,1,3.95,4
8480,11/2/18 13:34,Aloo Chaat,1,4.95,4
8480,11/2/18 13:34,Vegetable Roll,1,4.95,4
8481,11/2/18 17:02,Pilau Rice,1,2.95,9
8481,11/2/18 17:02,Plain Rice,1,2.95,9
8481,11/2/18 17:02,Meat Samosa,2,3.95,9
8481,11/2/18 17:02,Sheek Kebab,1,4.95,9
8481,11/2/18 17:02,Royal Paneer,1,5.95,9
8481,11/2/18 17:02,Saag Aloo,1,5.95,9
8481,11/2/18 17:02,Chicken Tikka Pasanda,1,8.95,9
8481,11/2/18 17:02,Korma,1,8.95,9
8481,11/2/18 17:02,Chicken Biryani,2,9.95,9
8482,11/2/18 17:14,Plain Naan,2,2.6,3
8482,11/2/18 17:14,Plain Rice,1,2.95,3
8482,11/2/18 17:14,Chicken Tikka Masala,1,8.95,3
8483,11/2/18 17:41,Mango Chutney,1,0.5,8
8483,11/2/18 17:41,Plain Papadum,2,0.8,8
8483,11/2/18 17:41,Spicy Papadum,1,0.8,8
8483,11/2/18 17:41,Peshwari Naan,1,2.95,8
8483,11/2/18 17:41,Mushroom Rice,1,3.95,8
8483,11/2/18 17:41,Madras,1,7.95,8
8483,11/2/18 17:41,Korma,1,8.95,8
8483,11/2/18 17:41,Tandoori Mixed Grill,1,11.95,8
8484,11/2/18 18:31,Chapati,1,1.95,6
8484,11/2/18 18:31,Plain Naan,1,2.6,6
8484,11/2/18 18:31,Korma Sauce,1,3.95,6
8484,11/2/18 18:31,Mushroom Rice,1,3.95,6
8484,11/2/18 18:31,French Fries,1,3.95,6
8484,11/2/18 18:31,Bombay Aloo,1,5.95,6
8485,11/2/18 18:39,Lemon Rice,1,3.95,4
8485,11/2/18 18:39,French Fries,1,3.95,4
8485,11/2/18 18:39,Vindaloo,1,11.95,4
8485,11/2/18 18:39,Bengal King Prawn,1,12.95,4
8486,11/2/18 18:46,Red Sauce,1,0.5,6
8486,11/2/18 18:46,Peshwari Naan,1,2.95,6
8486,11/2/18 18:46,Meat Samosa,1,3.95,6
8486,11/2/18 18:46,Keema Rice,1,3.95,6
8486,11/2/18 18:46,Sheek Kebab,1,4.95,6
8486,11/2/18 18:46,Lamb Tikka Masala,1,8.95,6
8487,11/2/18 18:53,Plain Rice,1,2.95,5
8487,11/2/18 18:53,Prawn Puree,1,4.95,5
8487,11/2/18 18:53,Saag Bhajee,1,5.95,5
8487,11/2/18 18:53,Bhuna,1,8.95,5
8487,11/2/18 18:53,Korma,1,8.95,5
8488,11/2/18 19:19,Mushroom Rice,1,3.95,3
8488,11/2/18 19:19,Bombay Aloo,1,5.95,3
8488,11/2/18 19:19,Chicken Tikka Biryani,1,10.95,3
8489,11/2/18 22:55,Meat Samosa,3,3.95,2
8489,11/2/18 22:55,Onion Bhajee,1,3.95,2
8490,12/2/18 17:39,Plain Naan,2,2.6,10
8490,12/2/18 17:39,Keema Naan,1,2.95,10
8490,12/2/18 17:39,Pilau Rice,3,2.95,10
8490,12/2/18 17:39,Meat Samosa,1,3.95,10
8490,12/2/18 17:39,Onion Bhajee,1,3.95,10
8490,12/2/18 17:39,Chicken Tikka Masala,1,8.95,10
8490,12/2/18 17:39,Bhuna,1,8.95,10
8490,12/2/18 17:39,Dupiaza,1,8.95,10
8490,12/2/18 17:39,Chicken Sylhet,1,9.95,10
8490,12/2/18 17:39,Tandoori Mixed Grill,1,11.95,10
8491,12/2/18 19:43,Pilau Rice,1,2.95,10
8491,12/2/18 19:43,Garlic Naan,2,2.95,10
8491,12/2/18 19:43,Mushroom Rice,1,3.95,10
8491,12/2/18 19:43,Saag Bhajee,1,5.95,10
8491,12/2/18 19:43,Aloo Gobi,1,5.95,10
8491,12/2/18 19:43,Lamb Tikka (Main),1,8.95,10
8491,12/2/18 19:43,Bhuna,1,8.95,10
8491,12/2/18 19:43,Chicken Tikka (Main),1,8.95,10
8491,12/2/18 19:43,Chicken Tikka Karahi,1,9.95,10
8491,12/2/18 19:43,Bhuna,1,12.95,10
8492,12/2/18 19:57,Plain Naan,2,2.6,3
8492,12/2/18 19:57,Pilau Rice,2,2.95,3
8492,12/2/18 19:57,Bhuna,2,8.95,3
8493,13/02/2018 17:38,Chapati,2,1.95,6
8493,13/02/2018 17:38,Plain Rice,1,2.95,6
8493,13/02/2018 17:38,Saag Aloo,1,5.95,6
8493,13/02/2018 17:38,Chana Masala,1,5.95,6
8493,13/02/2018 17:38,Cauliflower Bhajee,1,5.95,6
8493,13/02/2018 17:38,Paneer Tikka Masala,1,8.95,6
8494,13/02/2018 18:20,Keema Naan,1,2.95,4
8494,13/02/2018 18:20,Plain Rice,1,2.95,4
8494,13/02/2018 18:20,Lamb Tikka,1,4.95,4
8494,13/02/2018 18:20,Curry,1,7.95,4
8495,13/02/2018 18:44,Mint Sauce,1,0.5,5
8495,13/02/2018 18:44,Plain Papadum,1,0.8,5
8495,13/02/2018 18:44,Peshwari Naan,1,2.95,5
8495,13/02/2018 18:44,Saag,1,8.95,5
8495,13/02/2018 18:44,Lamb Biryani,1,9.95,5
8496,13/02/2018 19:11,Vegetable Biryani,1,9.95,1
8497,13/02/2018 19:17,Keema Naan,1,2.95,4
8497,13/02/2018 19:17,Plain Rice,1,2.95,4
8497,13/02/2018 19:17,Lamb Tikka,1,4.95,4
8497,13/02/2018 19:17,Curry,1,7.95,4
8498,13/02/2018 19:19,Meat Samosa,2,3.95,2
8498,13/02/2018 19:19,Chicken Tikka Biryani,1,10.95,2
8499,13/02/2018 19:21,Meat Samosa,2,3.95,2
8499,13/02/2018 19:21,Chicken Tikka Biryani,1,10.95,2
8500,13/02/2018 20:46,Peshwari Naan,1,2.95,4
8500,13/02/2018 20:46,Mushroom Rice,1,3.95,4
8500,13/02/2018 20:46,Lamb Tikka,1,4.95,4
8500,13/02/2018 20:46,Chicken Tikka Masala,1,8.95,4
8501,13/02/2018 21:10,Plain Naan,1,2.6,8
8501,13/02/2018 21:10,Peshwari Naan,2,2.95,8
8501,13/02/2018 21:10,Pilau Rice,1,2.95,8
8501,13/02/2018 21:10,Onion Bhajee,2,3.95,8
8501,13/02/2018 21:10,Bombay Aloo,1,5.95,8
8501,13/02/2018 21:10,Madras,1,7.95,8
8501,13/02/2018 21:10,Chicken Tikka Masala,1,8.95,8
8501,13/02/2018 21:10,Chicken Tikka Jeera,1,8.95,8
8502,13/02/2018 22:52,Chapati,2,1.95,2
8502,13/02/2018 22:52,Hazary Lamb Chilli Garlic,1,12.95,2
8505,14/02/2018 13:29,Saag Aloo,1,5.95,3
8505,14/02/2018 13:29,Tarka Dall,1,5.95,3
8505,14/02/2018 13:29,Paneer Tikka Masala,1,8.95,3
8507,14/02/2018 16:03,Plain Papadum,3,0.8,6
8507,14/02/2018 16:03,Plain Naan,2,2.6,6
8507,14/02/2018 16:03,Keema Naan,1,2.95,6
8507,14/02/2018 16:03,Plain Rice,1,2.95,6
8507,14/02/2018 16:03,Pilau Rice,1,2.95,6
8507,14/02/2018 16:03,Korma,2,8.95,6
8508,14/02/2018 16:11,Plain Papadum,2,0.8,6
8508,14/02/2018 16:11,Plain Naan,2,2.6,6
8508,14/02/2018 16:11,Keema Naan,1,2.95,6
8508,14/02/2018 16:11,Plain Rice,2,2.95,6
8508,14/02/2018 16:11,Pilau Rice,1,2.95,6
8508,14/02/2018 16:11,Korma,2,8.95,6
8509,14/02/2018 17:37,Puree,1,1.95,5
8509,14/02/2018 17:37,Plain Rice,1,2.95,5
8509,14/02/2018 17:37,Tarka Dall,1,5.95,5
8509,14/02/2018 17:37,Rogon,1,8.95,5
8509,14/02/2018 17:37,Bhuna,1,9.95,5
8510,14/02/2018 17:37,Plain Papadum,2,0.8,6
8510,14/02/2018 17:37,Plain Naan,2,2.6,6
8510,14/02/2018 17:37,Plain Rice,2,2.95,6
8510,14/02/2018 17:37,Pilau Rice,1,2.95,6
8510,14/02/2018 17:37,Keema Naan,1,2.95,6
8510,14/02/2018 17:37,Korma,2,8.95,6
8511,14/02/2018 17:47,Meat Samosa,1,3.95,3
8511,14/02/2018 17:47,Vegetable Karahi,1,8.95,3
8511,14/02/2018 17:47,Lamb Karahi,1,8.95,3
8512,14/02/2018 18:30,Plain Naan,1,2.6,6
8512,14/02/2018 18:30,Lemon Rice,1,3.95,6
8512,14/02/2018 18:30,Vindaloo,1,7.95,6
8512,14/02/2018 18:30,Chicken Tikka Masala,1,8.95,6
8512,14/02/2018 18:30,Chicken Biryani,1,9.95,6
8512,14/02/2018 18:30,Lamb Biryani,1,9.95,6
8513,14/02/2018 18:44,Pilau Rice,1,2.95,4
8513,14/02/2018 18:44,Kulcha Naan,1,2.95,4
8513,14/02/2018 18:44,Lamb Balti,1,9.95,4
8513,14/02/2018 18:44,Chicken Tikka Biryani,1,10.95,4
8515,14/02/2018 19:07,Mint Sauce,1,0.5,9
8515,14/02/2018 19:07,Red Sauce,1,0.5,9
8515,14/02/2018 19:07,Mango Chutney,1,0.5,9
8515,14/02/2018 19:07,Plain Naan,1,2.6,9
8515,14/02/2018 19:07,Plain Rice,1,2.95,9
8515,14/02/2018 19:07,Garlic Naan,1,2.95,9
8515,14/02/2018 19:07,Chicken Tikka,1,4.95,9
8515,14/02/2018 19:07,Bhuna,1,8.95,9
8515,14/02/2018 19:07,Dupiaza,1,8.95,9
8516,14/02/2018 19:21,Mango Chutney,1,0.5,7
8516,14/02/2018 19:21,Chapati,1,1.95,7
8516,14/02/2018 19:21,Tandoori Roti,1,2.6,7
8516,14/02/2018 19:21,Onion Bhajee,1,3.95,7
8516,14/02/2018 19:21,Garlic Rice,1,3.95,7
8516,14/02/2018 19:21,Aloo Chaat,1,4.95,7
8516,14/02/2018 19:21,Vegetable Mysore,1,5.95,7
8517,14/02/2018 19:44,Garlic Naan,1,2.95,5
8517,14/02/2018 19:44,Vegetable Rice,1,3.95,5
8517,14/02/2018 19:44,Onion Bhajee,1,3.95,5
8517,14/02/2018 19:44,Chicken Tikka Masala,1,8.95,5
8517,14/02/2018 19:44,Tandoori Chicken Masala,1,8.95,5
8518,14/02/2018 19:48,Garlic Naan,1,2.95,5
8518,14/02/2018 19:48,Onion Bhajee,1,3.95,5
8518,14/02/2018 19:48,Vegetable Rice,1,3.95,5
8518,14/02/2018 19:48,Chicken Tikka Masala,1,8.95,5
8518,14/02/2018 19:48,Tandoori Chicken Masala,1,8.95,5
8519,14/02/2018 19:49,Aloo Methi,1,5.95,3
8519,14/02/2018 19:49,Korma,1,8.95,3
8519,14/02/2018 19:49,Chicken Haryali,1,9.95,3
8520,14/02/2018 19:54,Aloo Methi,1,5.95,3
8520,14/02/2018 19:54,Chicken Haryali,1,9.95,3
8520,14/02/2018 19:54,Butter Chicken,1,9.95,3
8521,14/02/2018 19:58,Plain Naan,1,2.6,3
8521,14/02/2018 19:58,Chicken Biryani,1,9.95,3
8521,14/02/2018 19:58,Tandoori Mixed Grill,1,11.95,3
8522,14/02/2018 20:28,Peshwari Naan,1,2.95,4
8522,14/02/2018 20:28,Pilau Rice,1,2.95,4
8522,14/02/2018 20:28,Bhuna,1,8.95,4
8522,14/02/2018 20:28,Chicken Tikka Balti,1,10.95,4
8523,14/02/2018 22:57,Mint Sauce,1,0.5,9
8523,14/02/2018 22:57,Mango Chutney,1,0.5,9
8523,14/02/2018 22:57,Plain Papadum,2,0.8,9
8523,14/02/2018 22:57,Plain Naan,1,2.6,9
8523,14/02/2018 22:57,Coke 1.5 ltr,1,2.95,9
8523,14/02/2018 22:57,French Fries,1,3.95,9
8523,14/02/2018 22:57,Mushroom Bhajee,1,5.95,9
8523,14/02/2018 22:57,Korma,1,8.95,9
8523,14/02/2018 22:57,Tandoori Chicken (Main),1,8.95,9
8524,14/02/2018 23:00,Pilau Rice,1,2.95,3
8524,14/02/2018 23:00,Aloo Gobi,1,5.95,3
8524,14/02/2018 23:00,Chicken Tikka Masala,2,8.95,3
8525,15/02/2018 16:44,Onion Bhajee,1,3.95,1
8526,15/02/2018 17:01,Onion Bhajee,1,3.95,1
8527,15/02/2018 17:12,Lime Pickle,1,0.5,7
8527,15/02/2018 17:12,Mango Chutney,1,0.5,7
8527,15/02/2018 17:12,Plain Papadum,4,0.8,7
8527,15/02/2018 17:12,Vegetable Rice,1,3.95,7
8527,15/02/2018 17:12,Saag Paneer,1,5.95,7
8527,15/02/2018 17:12,Chicken Tikka Masala,1,8.95,7
8527,15/02/2018 17:12,Bengal Fish Biryani,1,12.95,7
8528,15/02/2018 18:13,Plain Naan,1,2.6,4
8528,15/02/2018 18:13,Pilau Rice,1,2.95,4
8528,15/02/2018 18:13,Chicken Tikka Jalfrezi,1,8.95,4
8528,15/02/2018 18:13,Butter Chicken,1,9.95,4
8529,15/02/2018 18:32,Madras,1,7.95,3
8529,15/02/2018 18:32,Bhuna,1,8.95,3
8529,15/02/2018 18:32,Chicken Mysore,1,9.95,3
8532,15/02/2018 19:17,Plain Papadum,5,0.8,6
8532,15/02/2018 19:17,Pilau Rice,1,2.95,6
8532,15/02/2018 19:17,Keema Naan,1,2.95,6
8532,15/02/2018 19:17,Saag Aloo,1,5.95,6
8532,15/02/2018 19:17,Korma,1,8.95,6
8532,15/02/2018 19:17,Chicken Shashlick,1,9.95,6
8533,15/02/2018 19:17,Mango Chutney,1,0.5,10
8533,15/02/2018 19:17,Onion Chutney,1,0.5,10
8533,15/02/2018 19:17,Red Sauce,1,0.5,10
8533,15/02/2018 19:17,Lime Pickle,1,0.5,10
8533,15/02/2018 19:17,Spicy Papadum,1,0.8,10
8533,15/02/2018 19:17,Plain Naan,1,2.6,10
8533,15/02/2018 19:17,Pilau Rice,1,2.95,10
8533,15/02/2018 19:17,Onion Bhajee,1,3.95,10
8533,15/02/2018 19:17,Bombay Aloo,1,5.95,10
8533,15/02/2018 19:17,Rogon,1,8.95,10
8534,15/02/2018 19:19,Mango Chutney,1,0.5,12
8534,15/02/2018 19:19,Mint Sauce,1,0.5,12
8534,15/02/2018 19:19,Onion Chutney,1,0.5,12
8534,15/02/2018 19:19,Red Sauce,1,0.5,12
8534,15/02/2018 19:19,Plain Papadum,3,0.8,12
8534,15/02/2018 19:19,Garlic Naan,1,2.95,12
8534,15/02/2018 19:19,Peshwari Naan,1,2.95,12
8534,15/02/2018 19:19,Pilau Rice,1,2.95,12
8534,15/02/2018 19:19,Brinjal Bhajee,1,5.95,12
8534,15/02/2018 19:19,Saag Paneer,1,5.95,12
8534,15/02/2018 19:19,Dupiaza,1,8.95,12
8534,15/02/2018 19:19,Chicken Tikka Garlic,1,8.95,12
8535,15/02/2018 20:03,Plain Naan,1,2.6,4
8535,15/02/2018 20:03,Special Fried Rice,1,3.95,4
8535,15/02/2018 20:03,Curry Sauce,1,3.95,4
8535,15/02/2018 20:03,Tandoori Chicken (Main),1,8.95,4
8536,16/02/2018 03:19,Onion Bhajee,1,3.95,2
8536,16/02/2018 03:19,Aloo Chaat,1,4.95,2
8537,16/02/2018 16:39,Mint Sauce,2,0.5,4
8537,16/02/2018 16:39,Plain Rice,1,2.95,4
8537,16/02/2018 16:39,Chicken Tikka,1,4.95,4
8537,16/02/2018 16:39,Chicken Tikka (Main),1,8.95,4
8538,16/02/2018 17:10,Mango Chutney,1,0.5,7
8538,16/02/2018 17:10,Plain Papadum,3,0.8,7
8538,16/02/2018 17:10,Plain Naan,1,2.6,7
8538,16/02/2018 17:10,Plain Rice,1,2.95,7
8538,16/02/2018 17:10,Lemonade 1.5 ltr,1,2.95,7
8538,16/02/2018 17:10,Madras,1,7.95,7
8538,16/02/2018 17:10,Chicken Biryani,1,9.95,7
8539,16/02/2018 17:48,Chicken Tikka Masala,1,8.95,2
8539,16/02/2018 17:48,Chicken Tikka Chilli Masala,1,8.95,2
8540,16/02/2018 18:02,Plain Naan,1,2.6,6
8540,16/02/2018 18:02,Coke 1.5 ltr,1,2.95,6
8540,16/02/2018 18:02,Keema Rice,1,3.95,6
8540,16/02/2018 18:02,Bombay Aloo,1,5.95,6
8540,16/02/2018 18:02,Madras,1,7.95,6
8540,16/02/2018 18:02,Lamb Mysore,1,9.95,6
8541,16/02/2018 18:10,Mint Sauce,2,0.5,5
8541,16/02/2018 18:10,Peshwari Naan,1,2.95,5
8541,16/02/2018 18:10,Tandoori Fish,1,5.95,5
8541,16/02/2018 18:10,Chicken Tikka (Main),1,8.95,5
8541,16/02/2018 18:10,Tandoori Mixed Grill,1,11.95,5
8542,16/02/2018 18:27,Saag Rice,1,3.95,4
8542,16/02/2018 18:27,Cauliflower Bhajee,1,5.95,4
8542,16/02/2018 18:27,Dhansak,1,8.95,4
8542,16/02/2018 18:27,Prawn Karahi,1,9.95,4
8543,16/02/2018 18:33,Plain Naan,1,2.6,6
8543,16/02/2018 18:33,Garlic Naan,1,2.95,6
8543,16/02/2018 18:33,Brinjal Bhajee,1,5.95,6
8543,16/02/2018 18:33,Tarka Dall,1,5.95,6
8543,16/02/2018 18:33,Saag Paneer,1,5.95,6
8543,16/02/2018 18:33,Paneer Tikka Karahi,1,9.95,6
8544,16/02/2018 18:35,Plain Naan,1,2.6,7
8544,16/02/2018 18:35,Plain Rice,1,2.95,7
8544,16/02/2018 18:35,Pilau Rice,1,2.95,7
8544,16/02/2018 18:35,Keema Naan,1,2.95,7
8544,16/02/2018 18:35,Bombay Aloo,1,5.95,7
8544,16/02/2018 18:35,Chicken Tikka Masala,1,8.95,7
8544,16/02/2018 18:35,Rogon,1,8.95,7
8545,16/02/2018 18:51,Mango Chutney,1,0.5,9
8545,16/02/2018 18:51,Spicy Papadum,1,0.8,9
8545,16/02/2018 18:51,Plain Papadum,3,0.8,9
8545,16/02/2018 18:51,Garlic Naan,1,2.95,9
8545,16/02/2018 18:51,Pilau Rice,1,2.95,9
8545,16/02/2018 18:51,Royal Paneer,1,5.95,9
8545,16/02/2018 18:51,Chicken Tikka Masala,1,8.95,9
8545,16/02/2018 18:51,Dupiaza,1,8.95,9
8545,16/02/2018 18:51,Chicken Biryani,1,9.95,9
8546,16/02/2018 18:58,Mango Chutney,1,0.5,9
8546,16/02/2018 18:58,Mint Sauce,1,0.5,9
8546,16/02/2018 18:58,Red Sauce,1,0.5,9
8546,16/02/2018 18:58,Plain Papadum,4,0.8,9
8546,16/02/2018 18:58,Peshwari Naan,1,2.95,9
8546,16/02/2018 18:58,Pilau Rice,2,2.95,9
8546,16/02/2018 18:58,Sheek Kebab,1,4.95,9
8546,16/02/2018 18:58,Madras,1,7.95,9
8546,16/02/2018 18:58,Chicken Tikka Masala,1,8.95,9
8547,16/02/2018 18:58,Mango Chutney,1,0.5,9
8547,16/02/2018 18:58,Mint Sauce,1,0.5,9
8547,16/02/2018 18:58,Plain Papadum,2,0.8,9
8547,16/02/2018 18:58,Pilau Rice,1,2.95,9
8547,16/02/2018 18:58,Garlic Naan,1,2.95,9
8547,16/02/2018 18:58,Aloo Gobi,1,5.95,9
8547,16/02/2018 18:58,Royal Paneer,1,5.95,9
8547,16/02/2018 18:58,Curry,1,7.95,9
8547,16/02/2018 18:58,Korma,1,8.95,9
8548,16/02/2018 20:03,Mango Chutney,1,0.5,7
8548,16/02/2018 20:03,Plain Papadum,6,0.8,7
8548,16/02/2018 20:03,Pilau Rice,1,2.95,7
8548,16/02/2018 20:03,Mixed Starter,2,5.95,7
8548,16/02/2018 20:03,Chicken Pakora,1,5.95,7
8548,16/02/2018 20:03,Chicken Tikka Masala,1,8.95,7
8548,16/02/2018 20:03,Dupiaza,1,8.95,7
8549,16/02/2018 21:21,Plain Naan,1,2.6,4
8549,16/02/2018 21:21,Garlic Naan,1,2.95,4
8549,16/02/2018 21:21,Tandoori Chicken Masala,1,8.95,4
8549,16/02/2018 21:21,Vegetable Biryani,1,9.95,4
8550,16/02/2018 22:34,Plain Naan,1,2.6,6
8550,16/02/2018 22:34,Keema Naan,1,2.95,6
8550,16/02/2018 22:34,Mushroom Rice,1,3.95,6
8550,16/02/2018 22:34,Aloo Gobi,1,5.95,6
8550,16/02/2018 22:34,Curry,2,7.95,6
8550,16/02/2018 22:34,Saag,1,8.95,6
8551,16/02/2018 22:48,Plain Papadum,1,0.8,4
8551,16/02/2018 22:48,Pilau Rice,1,2.95,4
8551,16/02/2018 22:48,Onion Bhajee,1,3.95,4
8551,16/02/2018 22:48,Chicken Tikka Masala,1,8.95,4
8554,17/02/2018 13:49,Puree,2,1.95,3
8554,17/02/2018 13:49,Royal Paneer,1,5.95,3
8554,17/02/2018 13:49,Chana Masala,1,5.95,3
8555,17/02/2018 14:16,Tandoori Roti,1,2.6,4
8555,17/02/2018 14:16,Pilau Rice,1,2.95,4
8555,17/02/2018 14:16,Saag Aloo,1,5.95,4
8555,17/02/2018 14:16,Korma,1,8.95,4
8556,17/02/2018 17:41,Saag Rice,1,3.95,3
8556,17/02/2018 17:41,Tandoori King Prawn Masala,1,12.95,3
8556,17/02/2018 17:41,King Prawn Karahi,1,12.95,3
8557,17/02/2018 17:42,Mango Chutney,1,0.5,10
8557,17/02/2018 17:42,Mint Sauce,1,0.5,10
8557,17/02/2018 17:42,Onion Chutney,1,0.5,10
8557,17/02/2018 17:42,Plain Papadum,4,0.8,10
8557,17/02/2018 17:42,Plain Rice,1,2.95,10
8557,17/02/2018 17:42,Pilau Rice,1,2.95,10
8557,17/02/2018 17:42,Garlic Naan,1,2.95,10
8557,17/02/2018 17:42,Bombay Aloo,1,5.95,10
8557,17/02/2018 17:42,Curry,1,7.95,10
8557,17/02/2018 17:42,Chicken Tikka Masala,1,8.95,10
8558,17/02/2018 17:47,Mint Sauce,1,0.5,4
8558,17/02/2018 17:47,Plain Naan,2,2.6,4
8558,17/02/2018 17:47,Pilau Rice,2,2.95,4
8558,17/02/2018 17:47,Curry,2,7.95,4
8559,17/02/2018 18:41,Plain Naan,1,2.6,4
8559,17/02/2018 18:41,Pilau Rice,1,2.95,4
8559,17/02/2018 18:41,Meat Samosa,1,3.95,4
8559,17/02/2018 18:41,Madras,1,7.95,4
8560,17/02/2018 19:03,Onion Chutney,1,0.5,4
8560,17/02/2018 19:03,Plain Papadum,2,0.8,4
8560,17/02/2018 19:03,Aloo Gobi,1,5.95,4
8560,17/02/2018 19:03,Korma,1,8.95,4
8561,17/02/2018 19:28,Mint Sauce,2,0.5,7
8561,17/02/2018 19:28,Plain Papadum,4,0.8,7
8561,17/02/2018 19:28,Keema Naan,1,2.95,7
8561,17/02/2018 19:28,Green Salad,2,2.95,7
8561,17/02/2018 19:28,Mushroom Rice,1,3.95,7
8561,17/02/2018 19:28,Saag Aloo,1,5.95,7
8561,17/02/2018 19:28,Chicken Tikka Masala,1,8.95,7
8562,17/02/2018 19:31,Tandoori Roti,1,2.6,4
8562,17/02/2018 19:31,Royal Paneer,1,5.95,4
8562,17/02/2018 19:31,Chana Masala,1,5.95,4
8562,17/02/2018 19:31,Tarka Dall,1,5.95,4
8563,17/02/2018 19:33,Plain Naan,1,2.6,6
8563,17/02/2018 19:33,Keema Naan,1,2.95,6
8563,17/02/2018 19:33,Garlic Naan,1,2.95,6
8563,17/02/2018 19:33,Mushroom Rice,3,3.95,6
8563,17/02/2018 19:33,Rogon,2,8.95,6
8563,17/02/2018 19:33,Chicken Tikka Karahi,1,9.95,6
8564,17/02/2018 19:53,Mango Chutney,1,0.5,7
8564,17/02/2018 19:53,Chapati,1,1.95,7
8564,17/02/2018 19:53,Tandoori Roti,1,2.6,7
8564,17/02/2018 19:53,Onion Bhajee,1,3.95,7
8564,17/02/2018 19:53,Garlic Rice,1,3.95,7
8564,17/02/2018 19:53,Vindaloo Sauce,1,3.95,7
8564,17/02/2018 19:53,Aloo Chaat,1,4.95,7
8565,17/02/2018 20:41,Mango Chutney,1,0.5,5
8565,17/02/2018 20:41,Plain Papadum,3,0.8,5
8565,17/02/2018 20:41,Pilau Rice,1,2.95,5
8565,17/02/2018 20:41,Chicken Tikka Masala,1,8.95,5
8565,17/02/2018 20:41,Butter Chicken,1,9.95,5
8566,18/02/2018 17:43,COBRA (660ML),1,5.95,3
8566,18/02/2018 17:43,Lamb Mysore,1,9.95,3
8566,18/02/2018 17:43,Lamb Biryani,1,9.95,3
8567,18/02/2018 17:46,Chapati,1,1.95,6
8567,18/02/2018 17:46,Plain Naan,1,2.6,6
8567,18/02/2018 17:46,French Fries,1,3.95,6
8567,18/02/2018 17:46,Korma Sauce,1,3.95,6
8567,18/02/2018 17:46,Mushroom Rice,1,3.95,6
8567,18/02/2018 17:46,Bombay Aloo,1,5.95,6
8568,18/02/2018 17:56,Mango Chutney,1,0.5,6
8568,18/02/2018 17:56,Plain Papadum,1,0.8,6
8568,18/02/2018 17:56,Pilau Rice,2,2.95,6
8568,18/02/2018 17:56,Saag Aloo,1,5.95,6
8568,18/02/2018 17:56,Lamb Tikka Masala,1,8.95,6
8568,18/02/2018 17:56,Korma,1,8.95,6
8569,19/02/2018 12:26,Onion Bhajee,1,3.95,1
8570,19/02/2018 12:30,Diet Coke 1.5 ltr,1,2.95,2
8570,19/02/2018 12:30,Onion Bhajee,1,3.95,2
8571,19/02/2018 18:11,Plain Naan,2,2.6,4
